"capt.ID" "season" "year" "visit" "cave" "length" "ID"
"482" "4EEC5E" "august" "2012" 1 "C11" 107 NA
"483" "6D6DC8" "august" "2012" 1 "C11" 103 NA
"484" "6D77E1" "august" "2012" 1 "C11" 123 NA
"485" "6D867A" "august" "2012" 1 "C11" 103 NA
"486" "6D909B" "august" "2012" 1 "C11" 81 NA
"487" "6D909B" "june" "2014" 2 "C11" 96 NA
"488" "6D909B" "august" "2014" 1 "C11" 99 NA
"489" "6D909B" "june" "2015" 2 "C11" 100 NA
"490" "6D909B" "august" "2015" NA "C11" 101 NA
"491" "6DA0C6" "august" "2012" 1 "C11" 95 NA
"492" "6DA0C6" "august" "2014" 1 "C11" 105 NA
"493" "6DA0C6" "august" "2016" 1 "C11" 120 NA
"494" "6DA0C6" "june" "2017" 1 "C11" 127 NA
"495" "C96347" "august" "2012" 1 "C11" 126 NA
"496" "C9675C" "august" "2012" 1 "C11" 87 NA
"497" "C968A4" "august" "2012" 1 "C11" 104 NA
"498" "C970B9" "august" "2012" 1 "C11" 118 NA
"499" "C97362" "august" "2012" 1 "C11" 82 NA
"500" "C974E1" "august" "2014" 1 "C11" 94 NA
"501" "C974E1" "june" "2015" 2 "C11" 90 NA
"502" "C974E1" "june" "2014" 2 "C11" 115 NA
"503" "C975FD" "august" "2012" 1 "C11" 97 NA
"504" "C97815" "august" "2012" 1 "C11" 103 NA
"505" "C97A3E" "august" "2012" 1 "C11" 112 NA
"506" "C97A3E" "june" "2014" 2 "C11" 111 NA
"507" "C97A3E" "august" "2014" 1 "C11" 111 NA
"508" "C97C0F" "august" "2012" 1 "C11" 81 NA
"509" "C97C0F" "august" "2012" 1 "C11" 94 NA
"510" "C97CA3" "august" "2012" 1 "C11" 102 NA
"511" "C97D94" "august" "2012" 1 "C11" 118 NA
"512" "C97DB8" "june" "2014" 2 "C11" 86 NA
"513" "C97DB8" "august" "2014" 1 "C11" 87 NA
"514" "C97DB8" "june" "2015" 1 "C11" 89 NA
"515" "C98B3B" "june" "2014" 2 "C11" 79 NA
"516" "C98B3B" "august" "2014" 1 "C11" 87 NA
"517" "C98B3B" "june" "2015" 1 "C11" 93 NA
"518" "C98B3B" "june" "2016" 1 "C11" 112 NA
"519" "C98B3B" "august" "2016" 1 "C11" 122.5 NA
"520" "C98B3B" "august" "2017" 1 "C11" 129.5 NA
"521" "C98EE3" "august" "2012" 1 "C11" 74 NA
"522" "C98F83" "august" "2012" 1 "C11" 114 NA
"523" "C98F83" "august" "2012" 1 "C11" 121 NA
"524" "C98F83" "june" "2016" 2 "C11" 124 NA
"525" "052732" "august" "2016" 2 "C12" 126 NA
"526" "052732" "june" "2014" 2 "C12" 110 NA
"527" "052732" "june" "2017" 2 "C12" 130 NA
"528" "053165" "august" "2015" NA "C12" 94 NA
"529" "053165" "august" "2016" 2 "C12" 100 NA
"530" "053165" "june" "2014" 2 "C12" 72 NA
"531" "053165" "june" "2017" 2 "C12" 102 NA
"532" "053171" "august" "2015" NA "C12" 115 NA
"533" "053171" "june" "2014" 2 "C12" 105 NA
"534" "053171" "june" "2017" 2 "C12" 124 NA
"535" "053186" "june" "2014" 2 "C12" 120 NA
"536" "053355" "june" "2014" 1 "C12" 68 NA
"537" "053355" "june" "2015" 1 "C12" 90.5 NA
"538" "053355" "august" "2015" NA "C12" 100 NA
"539" "053355" "june" "2016" 1 "C12" 105 NA
"540" "053368" "june" "2014" 1 "C12" 69 NA
"541" "053368" "august" "2015" NA "C12" 94 NA
"542" "053400" "june" "2014" 1 "C12" 74 NA
"543" "4EDF07" "august" "2013" 1 "C10" 113 NA
"544" "053400" "august" "2015" NA "C12" 98 NA
"545" "053400" "august" "2016" 1 "C12" 112 NA
"546" "053400" "june" "2017" 2 "C12" 113 NA
"547" "053400" "august" "2017" 1 "C12" 124 NA
"548" "053946" "august" "2014" 1 "C12" 121 NA
"549" "053946" "august" "2015" NA "C12" 126 NA
"550" "053946" "june" "2015" 2 "C12" 122 NA
"551" "123822" "august" "2017" 2 "C12" 50 NA
"552" "655123" "august" "2015" NA "C12" 139 NA
"553" "655123" "june" "2016" 1 "C12" 138 NA
"554" "655175" "august" "2015" NA "C12" 135 NA
"555" "655175" "june" "2016" 2 "C12" NA NA
"556" "655262" "june" "2015" 1 "C12" 91 NA
"557" "655262" "august" "2015" NA "C12" 98 NA
"558" "655262" "june" "2016" 1 "C12" 102 NA
"559" "655262" "august" "2016" 2 "C12" 108 NA
"560" "655262" "june" "2017" 2 "C12" 114 NA
"561" "655262" "august" "2017" 1 "C12" 123 NA
"562" "655267" "june" "2015" 1 "C12" 85 NA
"563" "655347" "june" "2016" 1 "C12" 109 NA
"564" "655347" "june" "2017" 1 "C12" NA NA
"565" "655354" "june" "2016" 1 "C12" 66.5 NA
"566" "655354" "august" "2016" 1 "C12" 75 NA
"567" "655354" "june" "2017" 1 "C12" 93.5 NA
"568" "655387" "june" "2016" 1 "C12" 88 NA
"569" "655387" "august" "2016" 2 "C12" 93 NA
"570" "655387" "june" "2017" 2 "C12" 99 NA
"571" "655387" "august" "2017" 1 "C12" 105.5 NA
"572" "655442" "june" "2015" 1 "C12" 72 NA
"573" "655442" "august" "2015" NA "C12" 78 NA
"574" "655442" "june" "2016" 1 "C12" 88 NA
"575" "655442" "august" "2016" 1 "C12" 95 NA
"576" "655442" "june" "2017" 2 "C12" 104 NA
"577" "655443" "june" "2016" 1 "C12" 58 NA
"578" "655456" "june" "2015" 1 "C12" 107 NA
"579" "655456" "august" "2015" NA "C12" 113.5 NA
"580" "655456" "june" "2016" 1 "C12" 116 NA
"581" "655456" "june" "2015" 2 "C12" 107 NA
"582" "655457" "august" "2016" 2 "C12" 78 NA
"583" "655457" "june" "2017" 2 "C12" 88 NA
"584" "9536512" "august" "2015" NA "C12" 55 NA
"585" "9799936" "june" "2015" 2 "C12" 56 NA
"586" "187D27" "august" "2015" NA "C12" 129 NA
"587" "187D27" "june" "2016" 1 "C12" 129 NA
"588" "187D27" "june" "2015" 2 "C12" 125 NA
"589" "4ED087" "june" "2014" 2 "C12" 108 NA
"590" "4EDB39" "august" "2012" 1 "C12" 155 NA
"591" "4EDED0" "august" "2012" 1 "C12" 118 NA
"592" "4EDF34" "june" "2014" 1 "C12" 109 NA
"593" "4EDF34" "august" "2012" 1 "C12" 110 NA
"594" "4EDF07" "june" "2013" 2 "C10" 112 NA
"595" "4EDF34" "august" "2014" 1 "C12" 112 NA
"596" "4EDF34" "june" "2016" 1 "C12" 115 NA
"597" "4EDF34" "june" "2016" 2 "C12" 115 NA
"598" "4EDF34" "august" "2016" 1 "C12" 115.5 NA
"599" "4EE293" "august" "2012" 2 "C12" 62 NA
"600" "4EE293" "august" "2014" 1 "C12" 91 NA
"601" "4EE293" "august" "2015" NA "C12" 106 NA
"602" "4EE293" "june" "2014" 2 "C12" 84 NA
"603" "4EE293" "june" "2017" 2 "C12" 110 NA
"604" "4EE2BF" "august" "2012" 2 "C12" 106 NA
"605" "4EE2C5" "august" "2012" 1 "C12" 111 NA
"606" "4EE2DC" "august" "2012" 1 "C12" 125 NA
"607" "4EE2DC" "august" "2014" 1 "C12" 125 NA
"608" "4EE2DC" "august" "2015" NA "C12" 126 NA
"609" "4EE2DC" "june" "2016" 1 "C12" 125 NA
"610" "4EE2DC" "august" "2016" 2 "C12" 126 NA
"611" "4EE40B" "august" "2015" NA "C12" 111 NA
"612" "4EE40B" "june" "2014" 2 "C12" 103 NA
"613" "4EE40B" "june" "2015" 2 "C12" 110 NA
"614" "4EE476" "august" "2012" 2 "C12" 115 NA
"615" "4EE532" "august" "2012" 2 "C12" 98 NA
"616" "4EE532" "june" "2014" 2 "C12" 100 NA
"617" "4EE578" "august" "2012" 2 "C12" 101 NA
"618" "4EE787" "august" "2012" 2 "C12" 96 NA
"619" "4EE803" "august" "2012" 1 "C12" 115 NA
"620" "4EE80C" "august" "2012" 1 "C12" 117 NA
"621" "4EE80F" "august" "2012" 2 "C12" 91 NA
"622" "4EE942" "june" "2015" 1 "C12" 122 NA
"623" "4EE942" "august" "2014" 1 "C12" 121 NA
"624" "4EE942" "august" "2015" NA "C12" 124 NA
"625" "4EE942" "june" "2014" 2 "C12" 120 NA
"626" "4EE942" "june" "2015" 2 "C12" 122 NA
"627" "4EDF5A" "august" "2013" 1 "C10" 82 NA
"628" "4EE95D" "august" "2012" 2 "C12" 120 NA
"629" "4EE95D" "june" "2016" 1 "C12" 121 NA
"630" "4EE95D" "august" "2016" 1 "C12" 124 NA
"631" "4EE9E0" "june" "2014" 1 "C12" 103 NA
"632" "4EE9E0" "august" "2012" 2 "C12" 92 NA
"633" "4EE4C7" "august" "2013" 1 "C10" 102 NA
"634" "4EE9E0" "august" "2014" 1 "C12" 107 NA
"635" "4EE9E0" "june" "2016" 1 "C12" 109 NA
"636" "4EE9E0" "august" "2016" 2 "C12" 113 NA
"637" "4EE9E0" "june" "2015" 2 "C12" 110 NA
"638" "4EE9E0" "june" "2017" 2 "C12" 119 NA
"639" "4EE9E0" "august" "2017" 1 "C12" 124 NA
"640" "4EEA5E" "june" "2015" 1 "C12" 139 NA
"641" "4EEA5E" "august" "2012" 1 "C12" 144 NA
"642" "4EEA71" "august" "2015" NA "C12" 135 NA
"643" "4EEA71" "june" "2016" 1 "C12" 141 NA
"644" "4EEA71" "june" "2014" 2 "C12" 100 NA
"645" "4EEA71" "june" "2017" 2 "C12" 154 NA
"646" "4EEA71" "august" "2017" 1 "C12" 157 NA
"647" "4EEB2C" "august" "2012" 1 "C12" 130 NA
"648" "4EEC41" "august" "2012" 1 "C12" 106 NA
"649" "6D7003" "august" "2012" 1 "C12" 122 NA
"650" "6DA244" "august" "2015" NA "C12" 122 NA
"651" "6DA244" "june" "2014" 2 "C12" 113 NA
"652" "6DA244" "june" "2017" 2 "C12" 128 NA
"653" "6DA244" "august" "2017" 2 "C12" 133 NA
"654" "6DABAF" "august" "2012" 2 "C12" 124 NA
"655" "C960D4" "august" "2012" 1 "C12" 116 NA
"656" "C96159" "august" "2012" 2 "C12" 92 NA
"657" "C9615F" "august" "2012" 2 "C12" 109 NA
"658" "C9615F" "august" "2014" 1 "C12" 113 NA
"659" "C9615F" "august" "2015" NA "C12" 121 NA
"660" "4EE5ED" "august" "2013" 1 "C10" 118 NA
"661" "C9615F" "june" "2014" 2 "C12" 108 NA
"662" "C9615F" "june" "2015" 2 "C12" 114 NA
"663" "C9615F" "june" "2017" 2 "C12" 130 NA
"664" "C9615F" "august" "2017" 2 "C12" 136 NA
"665" "C96203" "august" "2012" 1 "C12" 114 NA
"666" "C96446" "august" "2012" 2 "C12" 84 NA
"667" "C96446" "june" "2014" 2 "C12" 103 NA
"668" "C96666" "june" "2014" 1 "C12" 105 NA
"669" "C967B0" "august" "2012" 2 "C12" 139 NA
"670" "C969EF" "august" "2012" 2 "C12" 122 NA
"671" "C969EF" "august" "2014" 1 "C12" 130 NA
"672" "C969EF" "june" "2015" 2 "C12" 130 NA
"673" "C96D87" "june" "2014" 2 "C12" 96 NA
"674" "C96D87" "august" "2014" 1 "C12" 101 NA
"675" "C96FB2" "august" "2012" 1 "C12" 110 NA
"676" "C96FB2" "june" "2014" 2 "C12" 112 NA
"677" "C96FB2" "august" "2014" 1 "C12" 115 NA
"678" "C96FB2" "august" "2016" 2 "C12" 128 NA
"679" "C97B66" "august" "2012" 1 "C12" 99 NA
"680" "C97DA2" "august" "2012" 2 "C12" 93 NA
"681" "C97E27" "august" "2012" 2 "C12" 128 NA
"682" "C98378" "august" "2012" 2 "C12" 81 NA
"683" "C98378" "june" "2014" 2 "C12" 95 NA
"684" "C98378" "august" "2014" 1 "C12" 98 NA
"685" "C98378" "june" "2017" 2 "C12" 126 NA
"686" "C98378" "august" "2017" 2 "C12" 130 NA
"687" "C989E2" "june" "2015" 1 "C12" 102 NA
"688" "C989E2" "june" "2014" 2 "C12" 97 NA
"689" "C989E2" "august" "2015" NA "C12" 104 NA
"690" "C989E2" "august" "2016" 2 "C12" 108 NA
"691" "C989E2" "june" "2017" 2 "C12" 107 NA
"692" "C98ED6" "june" "2015" 1 "C12" 105 NA
"693" "C98ED6" "june" "2014" 2 "C12" 97 NA
"694" "C98ED6" "august" "2014" 1 "C12" 101 NA
"695" "C98ED6" "june" "2015" 2 "C12" 107 NA
"696" "C98ED6" "august" "2015" NA "C12" 113 NA
"697" "C98ED6" "june" "2016" 1 "C12" 113 NA
"698" "C98ED6" "june" "2017" 2 "C12" 119 NA
"699" "C98ED6" "august" "2017" 1 "C12" 126 NA
"700" "C98EDE" "august" "2016" 1 "C12" 117 NA
"701" "4EDDC1" "august" "2012" 1 "C13" 113 NA
"702" "4EE15F" "june" "2014" 2 "C13" 118 NA
"703" "4EE15F" "august" "2014" 1 "C13" 118 NA
"704" "4EE15F" "august" "2012" 1 "C13" 118 NA
"705" "4EE1A7" "august" "2012" 1 "C13" 84 NA
"706" "4EE250" "august" "2012" 1 "C13" 95 NA
"707" "4EE53E" "august" "2012" 1 "C13" 116 NA
"708" "4EE5FE" "august" "2012" 1 "C13" 122 NA
"709" "C966DB" "august" "2012" 1 "C13" 120 NA
"710" "C972DA" "august" "2012" 1 "C13" 156 NA
"711" "052742" "june" "2014" 2 "C17" 128 NA
"712" "053606" "june" "2014" 1 "C17" 83 NA
"713" "158566" "june" "2016" 2 "C17" 107 NA
"714" "158566" "august" "2016" 2 "C17" 109 NA
"715" "188099" "august" "2016" 1 "C17" 125 NA
"716" "655226" "june" "2015" 2 "C17" 108 NA
"717" "655249" "august" "2015" NA "C17" 136 NA
"718" "897834" "june" "2017" 1 "C17" 70 NA
"719" "897834" "august" "2017" 1 "C17" 83.5 NA
"720" "897899" "june" "2017" 2 "C17" 66 NA
"721" "897899" "august" "2017" 2 "C17" 78 NA
"722" "897905" "june" "2017" 1 "C17" 66 NA
"723" "981774" "august" "2017" 2 "C17" 71 NA
"724" "981929" "august" "2017" 2 "C17" 76 NA
"725" "981972" "august" "2017" 2 "C17" 117 NA
"726" "1643904" "june" "2015" 2 "C17" 48 NA
"727" "4121989" "june" "2015" 2 "C17" 51 NA
"728" "1840A1" "august" "2015" NA "C17" 132 NA
"729" "1840A1" "august" "2016" 1 "C17" 134 NA
"730" "4EDE3F" "august" "2014" 1 "C17" 90 NA
"731" "4EDEDF" "june" "2015" 1 "C17" 96 NA
"732" "4EE5EE" "august" "2012" 1 "C17" 65 NA
"733" "4EE684" "june" "2014" 1 "C17" 99 NA
"734" "4EE684" "august" "2012" 1 "C17" 89 NA
"735" "4EE684" "august" "2014" 1 "C17" 101 NA
"736" "4EE684" "june" "2015" 2 "C17" 98 NA
"737" "4EE8EC" "june" "2014" 1 "C17" 111 NA
"738" "4EE8EC" "august" "2012" 1 "C17" 96 NA
"739" "4EE8EC" "august" "2014" 1 "C17" 113 NA
"740" "4EE8EC" "august" "2015" NA "C17" 122 NA
"741" "4EE9E7" "august" "2014" 1 "C17" 100 NA
"742" "4EE9E7" "august" "2015" NA "C17" 104 NA
"743" "4EEB1F" "august" "2012" 1 "C17" 121 NA
"744" "4EEC29" "august" "2014" 1 "C17" 135 NA
"745" "6D7795" "august" "2012" 1 "C17" 91 NA
"746" "6D7795" "august" "2014" 1 "C17" 107 NA
"747" "6D7795" "june" "2015" 1 "C17" 110 NA
"748" "6D7795" "august" "2015" NA "C17" 116 NA
"749" "6D8458" "august" "2012" 1 "C17" 115 NA
"750" "6DA552" "june" "2014" 1 "C17" 73 NA
"751" "6DA552" "june" "2015" 2 "C17" 85 NA
"752" "6DA552" "august" "2016" 2 "C17" 99 NA
"753" "C96337" "august" "2012" 1 "C17" 90 NA
"754" "C96337" "august" "2014" 1 "C17" 107 NA
"755" "C96337" "june" "2015" 2 "C17" 120 NA
"756" "C96337" "august" "2015" NA "C17" 121 NA
"757" "C96337" "june" "2014" 2 "C17" 105 NA
"758" "C97125" "june" "2014" 1 "C17" 84 NA
"759" "C97125" "june" "2015" 2 "C17" 100 NA
"760" "C97125" "august" "2015" NA "C17" 103 NA
"761" "C97125" "august" "2016" 2 "C17" 113 NA
"762" "C97125" "august" "2014" 1 "C17" 88 NA
"763" "C97125" "june" "2017" 1 "C17" 129 NA
"764" "C9789D" "june" "2014" 1 "C17" 100 NA
"765" "C9789D" "august" "2014" 1 "C17" 102 NA
"766" "C9789D" "june" "2015" 1 "C17" 103 NA
"767" "C9789D" "august" "2015" NA "C17" 105 NA
"768" "C98200" "august" "2012" 1 "C17" 97 NA
"769" "C98698" "june" "2015" 2 "C17" 89 NA
"770" "C98698" "august" "2015" NA "C17" 92 NA
"771" "053351" "june" "2014" 1 "C17B" 135 NA
"772" "053392" "june" "2014" 1 "C17B" 66 NA
"773" "053592" "august" "2015" NA "C17B" 100 NA
"774" "053592" "june" "2016" 2 "C17B" 110 NA
"775" "053592" "august" "2016" 1 "C17B" 113 NA
"776" "053592" "august" "2014" 1 "C17B" 59 NA
"777" "053592" "june" "2015" 2 "C17B" 96 NA
"778" "123806" "august" "2017" 1 "C17b" 57 NA
"779" "123825" "august" "2017" 1 "C17b" 59.5 NA
"780" "158525" "june" "2016" 2 "C17B" 76 NA
"781" "158525" "august" "2016" 1 "C17B" 87 NA
"782" "655085" "august" "2015" NA "C17B" 91 NA
"783" "655085" "august" "2016" 1 "C17B" 105 NA
"784" "655085" "june" "2015" 2 "C17B" 88 NA
"785" "655167" "august" "2015" NA "C17B" 74 NA
"786" "655167" "june" "2016" 2 "C17B" 86 NA
"787" "655191" "june" "2015" 2 "C17B" 140 NA
"788" "655343" "june" "2016" 1 "C17B" 103 NA
"789" "655343" "june" "2017" 1 "C17b" 113 NA
"790" "655343" "august" "2017" 1 "C17b" 124 NA
"791" "655390" "june" "2015" 1 "C17B" 76 NA
"792" "655390" "august" "2015" NA "C17B" 83 NA
"793" "655390" "june" "2016" 1 "C17B" 96 NA
"794" "655390" "august" "2016" 1 "C17B" 109 NA
"795" "655390" "june" "2015" 2 "C17B" 72 NA
"796" "655390" "june" "2017" 1 "C17b" 126 NA
"797" "981764" "august" "2017" 1 "C17b" 70 NA
"798" "981974" "august" "2017" 1 "C17b" 68 NA
"799" "5553536" "june" "2016" 1 "C17B" 41 NA
"800" "8358784" "august" "2015" NA "C17B" 54 NA
"801" "4ED8A2" "june" "2014" 1 "C17B" 81 NA
"802" "4ED8A2" "august" "2012" 1 "C17B" 55 NA
"803" "4ED8A2" "august" "2015" NA "C17B" 95 NA
"804" "4ED8A2" "june" "2015" 2 "C17B" 92 NA
"805" "4EDE4C" "august" "2014" 1 "C17B" 105 NA
"806" "4EDE4C" "august" "2015" NA "C17B" 83 NA
"807" "4EDE4C" "june" "2014" 2 "C17B" 105 NA
"808" "4EE10B" "august" "2015" NA "C17B" 111 NA
"809" "4EE10B" "june" "2015" 2 "C17B" 108 NA
"810" "4EE25B" "june" "2016" 1 "C17B" 133 NA
"811" "4EE25E" "august" "2012" 1 "C17B" 116 NA
"812" "4EE281" "june" "2014" 1 "C17B" 112 NA
"813" "4EE281" "august" "2012" 1 "C17B" 95 NA
"814" "4EE2DF" "june" "2015" 1 "C17B" 109 NA
"815" "4EE2DF" "june" "2014" 1 "C17B" 105 NA
"816" "4EE2DF" "august" "2012" 1 "C17B" 78 NA
"817" "4EE2E4" "august" "2015" NA "C17B" 122 NA
"818" "4EE2E4" "august" "2016" 1 "C17B" 127 NA
"819" "4EE6A8" "august" "2012" 1 "C17B" 86 NA
"820" "4EE6A8" "august" "2015" NA "C17B" 113 NA
"821" "4EE74A" "august" "2012" 1 "C17B" 143 NA
"822" "4EE958" "august" "2014" 1 "C17B" 116 NA
"823" "4EEBCD" "august" "2012" 1 "C17B" 119 NA
"824" "4EECA1" "june" "2015" 1 "C17B" 110 NA
"825" "4EECA1" "june" "2014" 1 "C17B" 95 NA
"826" "4EECA1" "august" "2015" NA "C17B" 112 NA
"827" "4EECA1" "august" "2014" 1 "C17B" 100 NA
"828" "6D845E" "june" "2014" 1 "C17B" 142 NA
"829" "6D8873" "august" "2012" 1 "C17B" 123 NA
"830" "6D8873" "august" "2014" 1 "C17B" 124 NA
"831" "6D8873" "august" "2015" NA "C17B" 126 NA
"832" "6D8873" "june" "2014" 2 "C17B" 124 NA
"833" "C9602D" "june" "2015" 1 "C17B" 106.5 NA
"834" "C9602D" "august" "2015" NA "C17B" 107.5 NA
"835" "C9602D" "june" "2016" 1 "C17B" 107 NA
"836" "C9602D" "august" "2014" 1 "C17B" 100 NA
"837" "C9602D" "june" "2015" 2 "C17B" 104 NA
"838" "C96337" "june" "2016" 1 "C17B" 124 NA
"839" "C96456" "august" "2015" NA "C17B" 109 NA
"840" "C96456" "june" "2016" 2 "C17B" 113 NA
"841" "C96456" "june" "2015" 2 "C17B" 105 NA
"842" "C96A83" "june" "2015" 1 "C17B" 92.5 NA
"843" "C96A83" "august" "2012" 1 "C17B" 83 NA
"844" "C96A83" "june" "2015" 2 "C17B" 92 NA
"845" "C96A83" "august" "2015" NA "C17B" 94 NA
"846" "C9758E" "june" "2014" 1 "C17B" 112 NA
"847" "C9758E" "august" "2012" 1 "C17B" 100 NA
"848" "C9758E" "august" "2015" NA "C17B" 117 NA
"849" "C97C8D" "august" "2014" 1 "C17B" 124 NA
"850" "C97C8D" "august" "2015" NA "C17B" 126 NA
"851" "C97EBD" "august" "2012" 1 "C17B" 118 NA
"852" "C97EBD" "june" "2017" 1 "C17b" 136 NA
"853" "C98174" "august" "2015" NA "C17B" 103 NA
"854" "C98174" "august" "2017" 2 "C17b" 157 NA
"855" "053338" "june" "2014" 1 "C18" 74 NA
"856" "053338" "august" "2015" NA "C18" 91 NA
"857" "053350" "june" "2014" 1 "C18" 112 NA
"858" "053350" "august" "2014" 1 "C18" 121 NA
"859" "053353" "june" "2014" 1 "C18" 94 NA
"860" "053375" "june" "2014" 1 "C18" 88 NA
"861" "053375" "june" "2015" 1 "C18" 101 NA
"862" "053375" "august" "2016" 1 "C18" 121.5 NA
"863" "053375" "june" "2015" 2 "C18" 101 NA
"864" "053375" "june" "2017" 1 "C18" 146 NA
"865" "053399" "june" "2014" 1 "C18" 15 NA
"866" "053591" "june" "2014" 1 "C18" 119 NA
"867" "053600" "june" "2014" 1 "C18" 134 NA
"868" "053870" "august" "2014" 1 "C18" 105 NA
"869" "053872" "august" "2014" 1 "C18" 105 NA
"870" "053898" "august" "2014" 1 "C18" 141 NA
"871" "053911" "august" "2014" 1 "C18" 104 NA
"872" "053920" "august" "2014" 1 "C18" 135 NA
"873" "053952" "august" "2014" 1 "C18" 96 NA
"874" "123812" "august" "2017" 1 "C18" 62 NA
"875" "123816" "august" "2017" 2 "C18" 61 NA
"876" "123870" "august" "2017" 1 "C18" 63.5 NA
"877" "123884" "august" "2017" 1 "C18" 50 NA
"878" "158523" "june" "2016" 2 "C18" 82 NA
"879" "158523" "august" "2016" 2 "C18" 94 NA
"880" "158526" "june" "2016" 2 "C18" 145 NA
"881" "158533" "june" "2016" 2 "C18" 68 NA
"882" "158533" "august" "2016" 2 "C18" 80 NA
"883" "158533" "june" "2017" 1 "C18" 109 NA
"884" "183453" "august" "2014" 1 "C18" 98 NA
"885" "187117" "june" "2015" 1 "C18" 113 NA
"886" "187117" "august" "2014" 1 "C18" 113 NA
"887" "0539392" "august" "2016" 2 "C18" 56 NA
"888" "655069" "august" "2015" NA "C18" 90 NA
"889" "655071" "june" "2015" 2 "C18" 114 NA
"890" "655158" "june" "2015" 2 "C18" 120 NA
"891" "655189" "august" "2015" NA "C18" 78 NA
"892" "655189" "june" "2016" 2 "C18" 93 NA
"893" "655189" "august" "2016" 1 "C18" 103 NA
"894" "655189" "june" "2015" 2 "C18" 71 NA
"895" "655189" "june" "2017" 1 "C18" 126 NA
"896" "655189" "august" "2017" 2 "C18" 131 NA
"897" "655197" "june" "2015" 1 "C18" 78 NA
"898" "655222" "august" "2015" NA "C18" 95.5 NA
"899" "655226" "august" "2016" 1 "C18" 122 NA
"900" "655248" "august" "2015" NA "C18" 65 NA
"901" "655248" "august" "2017" 1 "C18" 99 NA
"902" "4EE5ED" "june" "2013" 2 "C10" 114 NA
"903" "655253" "august" "2015" NA "C18" 130 NA
"904" "655269" "august" "2015" NA "C18" 86 NA
"905" "4EE707" "august" "2013" 1 "C10" 98 NA
"906" "655269" "august" "2016" 1 "C18" 108 NA
"907" "655269" "june" "2017" 1 "C18" 131 NA
"908" "655326" "june" "2015" 1 "C18" 123 NA
"909" "655327" "june" "2016" 1 "C18" 70 NA
"910" "4EE8E0" "august" "2013" 2 "C10" 88 NA
"911" "4EEA0C" "august" "2013" 2 "C10" 107 NA
"912" "4EEA0C" "june" "2013" 2 "C10" 105 NA
"913" "655327" "june" "2016" 2 "C18" 73 NA
"914" "4EEB56" "august" "2013" 1 "C10" 115 NA
"915" "4EEC24" "august" "2013" 1 "C10" 118 NA
"916" "4EECF2" "august" "2013" 1 "C10" 90 NA
"917" "4EE071" "august" "2013" 1 "C10" 105 NA
"918" "4EE071" "june" "2013" 2 "C10" 102 NA
"919" "4EFA28" "august" "2013" 1 "C10" 102 NA
"920" "4EFA28" "june" "2013" 2 "C10" 99 NA
"921" "655327" "august" "2016" 1 "C18" 86 NA
"922" "655350" "august" "2015" NA "C18" 76 NA
"923" "6D6A66" "august" "2013" 1 "C10" 115 NA
"924" "6D9897" "august" "2013" 1 "C10" 125 NA
"925" "6D9897" "june" "2013" 2 "C10" 123 NA
"926" "655359" "june" "2015" 1 "C18" 138 NA
"927" "655398" "august" "2016" 2 "C18" 66 NA
"928" "655398" "june" "2017" 1 "C18" 90 NA
"929" "0839040" "august" "2015" NA "C18" 66 NA
"930" "839040" "june" "2015" 2 "C18" 61 NA
"931" "891828" "august" "2017" 2 "C18" 78 NA
"932" "6D9D96" "august" "2013" 1 "C10" 99 NA
"933" "6D9DD2" "august" "2013" 1 "C10" 113 NA
"934" "6DA316" "august" "2013" 2 "C10" 135 NA
"935" "6DA316" "june" "2013" 2 "C10" 135 NA
"936" "897753" "august" "2016" 2 "C18" 153 NA
"937" "897767" "june" "2017" 1 "C18" 70 NA
"938" "897767" "august" "2017" 2 "C18" 86 NA
"939" "C96665" "june" "2013" 2 "C10" 73 NA
"940" "897832" "june" "2017" 1 "C18" 70 NA
"941" "897832" "august" "2017" 1 "C18" 79 NA
"942" "C96EA2" "august" "2013" 1 "C10" 105 NA
"943" "897832" "august" "2017" 2 "C18" 80 NA
"944" "C96EA2" "june" "2013" 2 "C10" 106 NA
"945" "897852" "june" "2017" 1 "C18" 74 NA
"946" "C97614" "august" "2013" 1 "C10" 116 NA
"947" "897893" "june" "2017" 1 "C18" 111 NA
"948" "C97FDC" "june" "2013" 1 "C10" 114 NA
"949" "C97FDC" "august" "2013" 1 "C10" 116 NA
"950" "897905" "august" "2017" 1 "C18" 71 NA
"951" "C98C09" "august" "2013" 1 "C10" 106 NA
"952" "C98CC7" "august" "2013" 1 "C10" 109 NA
"953" "C98D32" "june" "2013" 1 "C10" 97 NA
"954" "897926" "june" "2017" 1 "C18" 146 NA
"955" "897926" "june" "2017" 2 "C18" 147 NA
"956" "C98D32" "june" "2013" 2 "C10" 97 NA
"957" "C98F33" "june" "2013" 1 "C10" 99 NA
"958" "897947" "june" "2017" 1 "C18" 89 NA
"959" "897960" "august" "2016" 2 "C18" 138 NA
"960" "182C85" "august" "2013" 2 "C11" 100 NA
"961" "182E6F" "august" "2013" 2 "C11" 94 NA
"962" "981759" "august" "2017" 1 "C18" 90 NA
"963" "184A7D" "august" "2013" 2 "C11" 114 NA
"964" "184B30" "august" "2013" 2 "C11" 103 NA
"965" "981783" "august" "2017" 2 "C18" 71 NA
"966" "981805" "august" "2017" 1 "C18" 136 NA
"967" "18527B" "august" "2013" 2 "C11" 127 NA
